timestamp,session_duration,device,age,lat,lng
2.799645454628902,45,desktop,25,39.1457,-76.7745
2.811770001462902,30,mobile,17,34.7498,-77.3209
2.816068126187731,0,mobile,18,33.1434,-97.0681
2.8442896465175096,0,mobile,32,40.8,30.415
2.845923841846692,60,mobile,38,5.835,-55.167
2.8694252494380494,0,mobile,22,41.5682,35.9069
2.8891815041571793,0,desktop,23,-45.6834,-70.2666
2.8915182603616527,0,mobile,25,36.5804,36.17
2.9070816933385313,0,mobile,26,38.5483,-77.3195
2.917974451993214,15,mobile,30,28.4558,-81.512200000000007
2.944085825944377,15,tablet,24,33.6317,-117.5989
2.950416677490386,0,mobile,18,43.52,5.45
2.956864990702835,30,desktop,22,36.1814,-89.6664
2.956878192916737,15,mobile,24,39.286,-84.5259
2.9678396509095,45,mobile,34,44.7554,-69.6657
2.9684489546309742,15,mobile,38,51.6267,-3.4761
2.9956277739445203,0,desktop,21,52.8619,-8.1967
3.0020639633350705,15,mobile,18,6.45,7.5
3.015689929640144,30,mobile,49,44.0562,-75.5903
3.0581100245039816,30,desktop,21,38.0245,-79.0308
3.084019189411393,30,desktop,24,51.5058,-3.5772
3.1311814930589597,30,desktop,32,43.9887,-121.3608
3.1447755464508105,0,mobile,30,26.4282,50.0997
3.1790674682348365,30,desktop,20,40.7855,-74.3291
3.1991658562290004,30,desktop,23,32.747,-111.5991
3.2195850903505696,0,mobile,19,41.0153,-73.8036
3.2494871132139718,15,mobile,24,13.459,14.7147
3.2644645330327524,15,mobile,19,43.6526,-116.2743
3.313840010899927,45,mobile,17,46.041,20.0958
3.3477814252895484,15,mobile,49,41.7495,-74.0809
3.3500424109494826,0,desktop,20,36.5922,-121.8807
3.351921587348797,0,desktop,22,45.5704,19.6479
3.3882401726286355,15,mobile,20,70.0966,29.7657
3.614626803945926,30,desktop,15,39.4947,-121.4866
3.626388391111476,15,mobile,19,35.155,136.915
3.6529373107817444,15,mobile,34,39.5729,-119.7157
3.7088840632877913,45,desktop,16,54.0157,23.987
3.7587380909895076,0,mobile,19,17.252,-88.7671
3.7596211451276007,0,desktop,28,57.8465,61.6915
3.7679664340439794,0,mobile,19,73.27,56.4497
3.769103648930043,0,desktop,20,0.7704,24.43
3.7693346006420985,15,mobile,22,44.2544,20.6824
3.854174191636661,30,mobile,23,28.1396,-82.4467
3.8555764628040667,15,desktop,31,40.8428,-74.2014
3.9314008813215238,15,mobile,20,2.69,-75.33
3.9907213086137756,30,desktop,19,38.7295,-90.1263
4.021967845901708,15,mobile,28,34.8661,-117.0472
4.038338674023692,30,mobile,55,52.4502,71.9597
4.039410378735907,0,mobile,24,41.4499,-72.8189
4.0949338756966425,0,mobile,32,29.4004,76.97
4.095321757393263,0,desktop,19,28.2605,-82.693
4.101115552848537,30,mobile,21,30.3652,-91.2659
4.102913574332457,30,desktop,20,7.38,3.93
4.132308446245012,45,desktop,20,36.7235,-97.0679
4.175368645706111,30,desktop,26,41.54,2.45
4.258119606115357,0,desktop,20,33.6304,114.63
4.2809280989610174,15,desktop,15,42.7401,-84.6353
4.290627214227893,15,mobile,17,35.8847,14.4844
4.304186276952423,15,tablet,27,41.895,-87.8194
4.359866056018655,0,desktop,34,-5.12,-49.3
4.413030493870044,30,desktop,21,7.97,-11.74
4.427859302606086,0,desktop,30,38.3825,-75.1475
4.442985131191856,0,mobile,24,39.9649,-75.0563
4.5054561594718,60,mobile,27,46.8,7.15
4.507748154299512,15,mobile,23,41.044,-74.29
4.596343416177856,30,mobile,18,47.51,42.1599
4.619496422860096,15,mobile,26,37.434,-121.8921
4.666946708328316,30,desktop,52,40.655,29.2769
4.676443341058397,0,mobile,24,50.5306,116.3006
4.746034108396938,45,desktop,54,19.4424,-99.131
4.752538126379515,30,mobile,21,52.6636,156.2387
4.756032816801966,15,mobile,27,40.0059,-74.6089
4.765289443738312,15,mobile,22,39.2019,-74.8188
4.772419558083524,30,mobile,22,42.2255,-71.5378
4.85865056390537,0,desktop,29,42.1295,-70.91
4.900488069205449,15,mobile,34,54.6834,25.3166
4.921692068558993,45,mobile,34,42.7057,-84.4135
4.923840022190583,15,mobile,19,53.4597,-6.2181
5.026842359949999,15,desktop,21,10.748,-11.109
5.034366802187737,0,mobile,42,-3.3515,135.5134
5.128530764108153,0,mobile,20,40.4018,-74.2194
5.148425615697447,0,mobile,22,4.7086,115.0717
5.153193417210408,15,desktop,24,-22.7167,-65.7
5.298247675817083,30,desktop,20,-4.8796,29.61
5.324879400347352,0,mobile,26,37.1209,-84.0804
5.4260919669925975,15,desktop,21,-5.5096,22.26
5.450656079561653,0,mobile,18,29.5333,94.4167
5.47612186871253,15,mobile,21,38.9802,-76.8502
5.507154481087233,0,desktop,22,4.3742,73.6517
5.610057303219878,0,desktop,16,39.8996,-75.292
5.646660289420281,30,mobile,19,37.5154,-122.2955
5.655527008395148,15,mobile,28,25.3004,60.6299
5.663675271183524,0,mobile,28,55.0718,21.882
5.678005890311192,0,desktop,16,44.2383,21.197
5.678195106012466,0,desktop,37,50.8333,4.3333
5.70050016221936,15,mobile,25,41.9266,-84.6356
5.724552565182896,0,mobile,24,37.8854,-122.4637
5.728489147171623,0,mobile,32,10.6524,-61.3888
5.767855207367526,45,mobile,29,41.6696,-73.0859
5.769889162643788,15,mobile,27,38.6144,-77.085
5.786131062932446,30,mobile,19,40.2927,-79.9329
5.810510512169827,15,mobile,34,38.9393,-119.9828
5.820450898916422,0,mobile,23,39.8665,-75.0941
5.8296368450435745,15,mobile,16,27.7645,-81.8058
5.831607548112235,0,mobile,45,42.3494,-71.5468
5.862501960422958,0,desktop,17,43.1979,-71.6968
5.867755492730799,15,mobile,28,38.0331,-84.9031
5.87731457107472,0,mobile,46,22.82,108.32
5.880290287735015,15,desktop,27,-23.49,-47.47
5.936979540660635,15,desktop,25,37.2766,-76.5043
5.959636310721685,0,mobile,20,62.5454,6.388
5.967984575232372,15,mobile,29,41.5969,-81.3406
5.989211575990622,15,mobile,35,42.1351,-71.968
6.0713847609065725,0,mobile,31,44.5666,-80.85
6.082748803024186,0,tablet,25,0.9472,33.1197
6.082793001896544,30,tablet,46,55.9386,23.325
6.086902907663403,45,mobile,53,54.5599,23.3541
6.097505369102676,15,desktop,33,-16.6196,-72.72
6.160302506766885,75,mobile,30,7.0667,-10.4875
6.206278262955372,30,desktop,63,48.3404,4.0834
6.220003454193476,15,mobile,23,37.8333,-97.3645
6.328300857669347,15,mobile,36,47.542,-122.0444
6.3333425730102215,0,mobile,37,43.0501,-71.074700000000007
6.338825900982967,30,desktop,24,20.3795,-76.6433
6.392172174495555,15,mobile,17,33.98,-118.2167
6.394423426614771,0,mobile,31,47.78,67.77
6.443920089883563,0,desktop,17,38.9408,-76.4997
6.463333617966629,15,mobile,42,53.3778,51.3474
6.467489415676803,15,mobile,18,45.5403,-122.8413
6.524590233654697,15,mobile,21,29.5164,-90.3291
6.592258345469529,15,desktop,35,32.3917,62.0968
6.67616558471722,15,desktop,32,17.5504,-14.7
6.677578702902514,15,mobile,21,46.4847,15.9714
6.724135960746655,0,mobile,18,-31.6166,18.7333
6.737434496649654,30,mobile,21,50.2666,10.9666
6.7637346923397965,15,mobile,18,-9.62,-35.73
6.899791240613134,0,mobile,20,39.0603,-76.8456
6.942993468247891,0,mobile,29,21.4618,95.3914
7.004646844084117,45,tablet,16,56.1502,69.4498
7.0047265765485625,0,mobile,20,20.63,-100.38
7.005500454914368,45,mobile,28,41.141,-74.0294
7.012957959557406,0,mobile,20,10.5956,14.3247
7.013586972363932,0,desktop,18,44.3077,20.5612
7.0165479923703815,15,mobile,18,-29.9,-71.25
7.0211018738473046,0,mobile,23,28.1224,-82.0387
7.022816840807527,45,mobile,30,-26.88,26.62
7.023645056061597,15,mobile,23,49.645,5.9908
7.03163396813292,0,mobile,28,38.0674,-78.9014
7.032074994823211,60,mobile,17,40.8298,-83.272
7.050584131909697,30,mobile,24,40.7043,-73.6193
7.052440005584963,30,desktop,17,42.6662,-71.429
7.057687054185217,15,desktop,26,12.8833,-7.55
7.058523672008481,30,mobile,39,41.4853,-74.3941
7.060466016534485,15,mobile,35,41.1613,-81.2421
7.061423839918416,15,desktop,20,-9.9396,-63.08
7.073126464584916,0,mobile,20,25.709,-80.3156
7.074376631069494,30,mobile,20,40.4469,-74.1316
7.075422540792979,0,mobile,18,53.4547,41.8044
7.103968062777963,30,mobile,26,32.1167,20.0667
7.111230732955027,45,mobile,20,26.7135,-81.7383
7.118194054220211,15,desktop,19,41.5149,-71.377
7.121729828336631,0,mobile,21,-11.41,-75.73
7.122009429228186,0,desktop,14,46.9063,-98.6937
7.168972319052982,60,mobile,23,37.7749,-97.2457
7.181286627789312,0,mobile,28,42.9117,-78.7044
7.18421908764673,30,desktop,28,44.3116,-69.9615
7.185093178533373,60,mobile,18,-0.7329,26.5833
7.202225074915686,0,mobile,42,40.3298,-79.9596
7.204042025089041,15,mobile,38,42.4264,-71.4561
7.212503805528774,30,mobile,17,40.7837,-73.1945
7.213018184823644,0,mobile,28,40.1885,-88.3903
7.216670573375349,60,mobile,18,-25.4332,142.6502
7.218484281743996,45,mobile,22,43.1592,-75.6189
7.232927795950923,0,mobile,17,36.7392,-84.1647
7.235774103111864,15,desktop,17,33.9193,-84.5444
7.239332660539671,0,mobile,22,42.3645,-72.5069
7.24284747581959,30,mobile,20,42.9229,-75.9803
7.249953009260853,0,mobile,21,-28.6083,16.5033
7.258096375017678,0,desktop,30,28.1864,-82.7429
7.26611884447602,15,mobile,20,39.6015,-75.7474
7.286840613067122,0,desktop,20,7.7704,4.56
7.293023361397053,15,mobile,17,46.5129,29.6619
7.2976042167005435,15,mobile,28,33.8403,-79.0422
7.305749197003036,0,desktop,19,44.3905,-73.2413
7.310873378621957,30,desktop,34,32.2222,-95.2217
7.317439509514322,0,mobile,20,33.9963,-118.1519
7.322466055252586,30,desktop,18,43.0642,-87.9673
7.322865040512634,0,desktop,30,35.2846,-86.3587
7.326793575343936,0,desktop,22,46.2854,-96.0759
7.329754812713311,15,mobile,20,37.7319,-79.3569
7.333620283808383,0,mobile,17,61.1012,80.2514
7.336196017779859,0,desktop,28,26.7741,-80.2779
7.338334601561506,0,desktop,33,58.603,125.3894
7.339574328053494,0,desktop,29,-16.87,-64.78
7.348615075531373,15,tablet,18,56.4542,138.1673
7.354334168077005,15,desktop,22,56.2235,32.7731
7.3575192231663795,0,mobile,33,39.9151,-75.2776
7.357740742974036,15,desktop,22,41.6768,-70.2248
7.360720350672233,15,desktop,21,28.65,121.25
7.363318088397241,0,mobile,37,22.7196,-80.9058
7.37159148817619,15,mobile,26,38.507,125.762
7.372342741919132,15,desktop,18,21.3418,-158.039
7.377846472190677,75,mobile,20,42.3214,21.3583
7.387280926136321,0,mobile,16,37.858,-122.4932
7.391068986206498,45,mobile,21,41.9015,-71.5308
7.391134636329291,30,desktop,17,49.7504,-77.6333
7.39698713157726,45,mobile,20,34.0232,-118.4813
7.4023757159004875,15,mobile,32,7.0904,4.84
7.4092179583655176,0,mobile,23,42.8231,20.9675
7.417926693824525,45,mobile,22,-18.9,-48.28
7.426129241426416,15,mobile,32,41.5658,-71.6307
7.4369926341670345,15,mobile,29,46.544,-87.4082
7.437708414942346,15,mobile,44,56.969,21.968
7.447539625945862,30,desktop,24,56.6899,23.7761
7.451748410612228,30,desktop,24,39.0518,-77.4124
7.457594837596672,30,desktop,22,34.4487,-119.2469
7.463072717065365,30,mobile,36,38.8137,-97.6143
7.464244958650442,15,mobile,23,53.8,20.48
7.480846026960876,15,mobile,16,52.56,103.92
7.481379710043924,60,mobile,56,45.902,-112.6571
7.482954593027575,45,desktop,26,47.8333,16.5333
7.485467799600136,15,mobile,22,2.42,-76.61
7.510794748755422,30,desktop,23,46.6733,15.9922
7.516292858527168,15,desktop,23,-37.48,-73.34
7.519286223723233,0,mobile,18,27.0,111.2001
7.523852825535876,30,mobile,23,42.4407,-79.3319
7.533117263820677,15,desktop,14,31.4426,-100.4501
7.534599018842895,60,mobile,19,0.033,-51.05
7.546965597071806,0,mobile,30,52.2,-2.2
7.551064797184135,45,desktop,24,27.6,78.05
7.555724411932225,0,mobile,19,-23.14,-64.32
7.562660455122933,15,mobile,34,33.1421,-95.6124
7.563610398641432,30,desktop,16,-4.356,14.762
7.568847126516651,0,mobile,29,41.3843,-81.7286
7.568881305800042,0,tablet,17,40.3563,-74.6693
7.5753498869923765,0,mobile,23,31.9185,-106.6006
7.583687456656631,0,mobile,33,-13.2601,-64.0528
7.5927604337133845,30,mobile,21,46.49,30.71
7.600854874549741,0,mobile,22,-41.8784,148.2886
7.609153722859709,30,mobile,26,41.4363,-81.5222
7.61624413640538,15,mobile,20,40.6762,-95.8613
7.619302019577217,45,mobile,24,32.2347,-92.7098
7.624654126410181,15,desktop,28,54.46,53.46
7.63161073461034,15,desktop,21,7.2504,5.2
7.645183091963708,15,mobile,17,38.5066,42.2816
7.649079314975041,15,mobile,35,32.65,-115.48
7.650935423687637,30,mobile,28,29.3532,-99.1621
7.670418744297936,30,mobile,24,7.3504,-62.5333
7.679641274516963,15,mobile,26,-11.5996,34.3
7.704117728599334,0,mobile,29,-24.6666,-65.05
7.710308306943009,15,mobile,26,44.61,40.12
7.720234676738735,30,mobile,21,36.4833,40.75
7.747936907132031,0,mobile,16,39.142,34.171
7.750771453445006,45,mobile,18,35.8461,14.4672
7.757640940275887,0,mobile,26,-14.9796,27.07
7.769106552340655,45,mobile,21,48.1142,-123.4565
7.772776037573428,0,mobile,22,47.5266,-122.5986
7.7750745751065695,15,mobile,16,18.764,-69.035
7.77678394644065,0,mobile,22,44.2702,135.0498
7.789513525752167,0,desktop,18,33.4487,-94.0815
7.811462546452073,15,mobile,20,-21.6366,116.325
7.812503075171099,0,mobile,23,42.9253,-88.8441
7.819562948613348,15,mobile,18,58.41,15.6299
7.83939284756016,15,desktop,48,40.5176,-111.9635
7.850211944349509,0,desktop,38,32.4659,-93.7959
7.852394610875462,30,mobile,51,32.3804,48.47
7.8542724883219135,0,tablet,24,24.9439,121.2161
7.85486939480154,30,mobile,17,24.47,32.95
7.863415864921286,15,mobile,20,40.5963,-98.3914
7.864279548187688,15,desktop,21,40.8792,-73.3232
7.867703287191038,30,mobile,21,39.2775,-89.8762
7.868667492177455,15,mobile,20,13.4745,144.7504
7.873417900779406,15,desktop,20,44.1129,-103.0806
7.877096103399108,15,desktop,21,-22.09,-70.19
7.877880717614876,15,mobile,19,25.3709,51.2226
7.8799424556781235,15,mobile,25,6.4104,-58.63
7.886912382692535,0,mobile,33,53.3833,-2.6
7.8986080119007385,0,desktop,23,38.6669,-121.1422
7.902597776940761,0,desktop,26,41.5037,-74.0205
7.903735061618759,15,mobile,15,-20.324,-40.366
7.905627798699002,15,mobile,22,54.1291,54.1187
7.909582894848428,30,mobile,45,24.9408,-80.6097
7.909600384683132,15,mobile,18,46.9677,31.9843
7.919695899904562,0,mobile,24,65.25,160.5
7.921172246374755,30,tablet,53,40.1678,-83.0817
7.928157757319782,45,mobile,18,17.25,-100.68
7.928770429445872,15,desktop,31,39.9049,-82.8655
7.929021156679966,75,mobile,21,35.4874,-79.1772
7.931216101207763,30,desktop,25,7.9504,39.1399
7.932620267699819,15,mobile,30,32.0635,-82.8968
7.944550829943718,15,mobile,34,48.6337,142.8
7.944804152304233,15,tablet,22,35.85,7.15
7.97054325770005,30,mobile,20,46.3375,13.5528
7.971952744558984,15,desktop,40,38.8158,-94.93
7.975199413466594,30,mobile,27,42.1025,-102.8766
7.983421908962634,30,mobile,20,44.5485,-72.6377
7.9857094830249915,45,mobile,16,36.4943,-86.8709
8.000203569589585,45,mobile,25,56.1572,10.2107
8.00081733425567,0,mobile,16,46.3833,15.95
8.002878693866359,15,desktop,25,41.961,-72.5719
8.009376433210518,15,desktop,28,40.2989,-79.9944
8.011197479454093,30,mobile,28,11.865,-15.5984
8.017791225275266,0,mobile,22,37.944,41.933
8.018109053205345,15,mobile,36,53.45,-2.3167
8.027475377179403,15,mobile,23,42.4047,59.4517
8.04403094065252,0,mobile,26,42.9354,89.165
8.04931401108018,0,mobile,38,53.2739,-7.4889
8.063791849649458,60,mobile,21,23.3004,72.6399
8.077374897019297,15,tablet,22,-8.5875,125.3419
8.078037681127054,0,tablet,19,22.7875,86.1975
8.085897656113945,15,desktop,22,40.262,-75.8099
8.090219891521961,15,mobile,23,-33.7596,25.39
8.093230118862852,15,mobile,26,39.4559,-82.2219
8.094451763932208,0,desktop,22,33.6904,1.01
8.101451670333024,0,mobile,12,36.1267,-5.4665
8.109102547734459,60,mobile,22,35.9003,14.455
8.116303892269556,30,mobile,23,40.8943,-73.3714
8.123732334434663,15,desktop,27,37.7785,-79.9868
8.12399005037197,15,mobile,19,45.1794,-93.8644
8.1248563460202,15,mobile,34,64.4833,11.5
8.140120333297116,15,desktop,25,71.4333,136.0666
8.145850345952484,0,mobile,23,44.3341,-69.7319
8.148953931755239,30,mobile,31,32.8388,-115.5723
8.149517062601998,15,desktop,20,13.8141,102.0722
8.153066616727516,30,desktop,28,-41.7638,171.6028
8.153226962874369,15,desktop,28,44.1167,27.2667
8.154254676879173,45,desktop,15,19.143,-72.004
8.154783768599614,15,mobile,18,-26.17,28.03
8.163987552026878,15,mobile,37,27.5617,-99.4874
8.165094474729678,30,mobile,31,40.1106,-88.1972
8.165894167248577,0,mobile,15,36.4434,-121.3431
8.166742586842926,15,mobile,25,-10.983,-66.1
8.169481777253923,0,desktop,34,1.3089,32.4564
8.181076672239286,0,mobile,46,51.6948,35.2744
8.1884148332251,15,mobile,31,39.6956,-86.3708
8.195328321202089,0,mobile,39,62.1156,-6.7206
8.195658780213318,15,desktop,28,57.0618,25.8179
8.196612272452654,45,mobile,24,36.7904,119.94
8.20585658644518,45,mobile,17,36.7,67.1
8.213817397302057,0,mobile,16,61.85,34.28
8.22504426131969,0,mobile,17,47.0473,142.0624
8.230527117511109,30,mobile,22,45.6734,-108.7707
8.231082313917494,0,mobile,17,42.7339,19.7919
8.246645934236751,0,mobile,23,38.9819,-74.9088
8.247391998580744,15,desktop,41,-3.3995,-39.04
8.248265541044816,30,mobile,31,45.5833,-62.6333
8.25175776040775,0,mobile,34,53.4333,-1.35
8.257797109609653,30,mobile,29,68.3832,17.29
8.260730159527865,15,desktop,21,36.06,14.2089
8.270044529791413,15,desktop,19,19.1264,41.0789
8.271222746996514,0,desktop,57,50.4704,4.87
8.288958889685853,15,mobile,18,38.6034,-121.381
8.296076672672328,15,mobile,31,35.4304,119.45
8.30761074093729,30,tablet,26,3.9414,41.8625
8.30998370041449,15,desktop,30,-41.1219,174.8524
8.329623999383367,15,desktop,31,49.885,73.115
8.330123556778917,30,mobile,22,30.3281,-89.3774
8.337462674404923,0,mobile,17,26.2914,50.1583
8.34478046970764,30,mobile,18,37.9238,-122.5129
8.34685720411976,0,desktop,22,-22.35,-69.67
8.348660388116869,0,mobile,31,-17.0396,-39.5299
8.35074373527279,30,mobile,22,53.0,6.55
8.353854380353818,0,mobile,32,30.5818,-88.2128
8.356043538790797,0,mobile,28,-2.1796,-79.6
8.356848838514473,0,mobile,29,26.4759,-97.7769
8.357699135000225,15,mobile,25,25.0333,98.4666
8.363558849779913,0,tablet,26,26.9618,-80.1011
8.365116193456789,30,mobile,51,19.82,105.8
8.373030539476336,0,mobile,27,43.5346,75.2139
8.376021014665538,45,mobile,21,-11.3595,15.12
8.394849148283951,0,desktop,33,-16.3696,-60.96
8.3982036143002,15,desktop,17,22.63,110.15
8.398592917931328,45,mobile,22,45.9149,-122.7503
8.399868501366504,15,desktop,32,26.3749,-80.1077
8.400753398153007,30,desktop,52,12.9104,-14.95
8.408933724489515,0,mobile,20,23.8354,91.28
8.424058053188025,0,mobile,25,16.43,-95.02
8.424571641081577,0,desktop,19,34.9157,-82.3124
8.458636938306093,15,mobile,21,62.6,29.7666
8.4648581937304,0,mobile,38,32.6281,-117.0145
8.472555604925569,15,mobile,19,15.8592,-97.0659
8.492608466439268,0,tablet,18,38.5347,-28.6448
8.49769374597609,0,desktop,24,30.3512,-97.3876
8.497697871310447,15,mobile,22,52.5348,31.9449
8.49952260421971,0,mobile,25,36.1029,-80.261
8.500756544185698,15,mobile,27,41.5707,-70.5556
8.504314036575698,0,mobile,30,30.5105,-97.8197
8.504544381922088,15,desktop,29,-3.4995,-39.58
8.507647532264112,15,mobile,32,44.8906,-89.5487
8.510190341192839,15,mobile,38,40.6871,-73.5615
8.521457639295866,0,desktop,21,27.2796,-80.3884
8.523479852808256,0,mobile,21,26.3559,-81.7861
8.52371075302629,0,mobile,17,-35.3096,148.22
8.533270793923917,0,desktop,26,40.9394,-73.8263
8.534431065572358,30,desktop,30,40.5934,-74.6076
8.535135080716277,30,mobile,24,47.1794,-122.2902
8.542199126567843,0,desktop,26,47.2188,-123.1127
8.546457091486516,0,mobile,47,43.3884,-123.3231
8.552337281275006,15,mobile,48,-13.4,48.2666
8.555585808678993,0,desktop,29,17.2804,80.1601
8.566173358864948,30,desktop,17,41.2468,-75.8759
8.584111768275536,0,desktop,37,40.6148,-111.8928
8.587865794013698,0,tablet,25,41.8945,-70.926
8.597440664958254,30,desktop,23,55.4004,10.3833
8.599846274830803,15,mobile,17,43.59,39.73
8.599864654526858,15,desktop,42,41.1358,-81.8694
8.615060357591197,0,mobile,23,50.6535,38.6931
8.616466391779051,60,mobile,13,39.7525,-77.5822
8.62169796705159,30,mobile,23,45.6911,-122.6911
8.626145744683068,15,desktop,23,47.5167,9.7667
8.635200062724783,15,desktop,31,41.2,32.6
8.652032574509287,15,mobile,17,37.6886,-1.6985
8.65666355305987,60,desktop,30,41.7485,-87.9199
8.656997282758462,15,mobile,24,44.2981,-90.8419
8.661027689031773,30,mobile,29,6.4804,-74.42
8.662999694678795,30,mobile,22,25.455,81.84
8.667021207392168,0,mobile,18,42.036,-87.74
8.674091908000028,0,mobile,26,45.0482,20.0816
8.688646486814475,15,mobile,20,53.355,83.745
8.691801265032227,0,desktop,20,67.6083,64.1233
8.691821574265209,15,mobile,21,41.7759,-111.8066
8.698449656566124,45,desktop,23,52.43,31.0
8.705844684946836,0,mobile,17,41.105,29.01
8.706722181119218,0,desktop,21,30.424,-88.5289
8.709828207438512,0,tablet,18,47.3004,-53.99
8.713962271959081,15,mobile,44,-4.8196,34.74
8.71653810827282,30,mobile,33,51.6324,69.8328
8.722575973313868,15,mobile,29,50.4334,30.5166
8.731287792938543,15,desktop,28,40.6024,-112.0008
8.736817997017578,0,mobile,29,43.2517,-78.972
8.744441123176301,30,mobile,23,39.355,-94.3594
8.749825386044956,0,mobile,19,-6.8796,109.67
8.756191962394098,60,desktop,19,6.7362,2.6587
8.758206991002742,15,mobile,24,40.451,-122.2962
8.760464711643372,30,mobile,26,9.75,-63.17
8.764729878801049,0,mobile,13,-8.5114,126.0131
8.76592984008878,0,mobile,16,31.97,5.34
8.76869472283265,15,mobile,18,45.9531,15.4894
8.770777885497425,15,mobile,21,41.6523,-74.6876
8.790590546970158,15,desktop,22,-16.1056,167.4189
8.798542551381251,0,mobile,23,8.28,-82.87
8.799198342329227,45,mobile,26,43.3505,128.22
8.800893483860655,15,mobile,18,41.6358,32.3375
8.802632502380977,0,mobile,22,13.09,-86.36
8.81392334834222,30,mobile,31,33.9525,-83.9928
8.832388946345917,30,tablet,45,-21.0496,31.66
8.833789099285285,0,mobile,22,65.0,25.47
8.834657790608064,30,mobile,25,-16.9167,35.2667
8.83904955908314,0,desktop,19,50.8904,20.66
8.840224619010282,0,mobile,20,27.8922,78.0618
8.8511509621647,0,desktop,24,25.9044,13.8972
8.862322011441593,0,desktop,24,41.086,23.5497
8.871629982206938,15,mobile,18,45.2021,19.9325
