400, 190
455, 211
282, 233
25, 11
288, 437
333, 314
286, 242
78, 25
302, 49
165, 314
471, 244
467, 119
294, 249
185, 259
438, 383
303, 390
171, 399
332, 287
104, 73
318, 277
222, 414
455, 393
436, 385
422, 172
281, 62
433, 14
221, 395
464, 203
195, 88
58, 382
259, 13
411, 255
165, 401
88, 188
344, 149
225, 199
290, 187
372, 321
66, 13
60, 197
384, 467
275, 64
208, 480
197, 219
427, 296
255, 27
393, 29
25, 78
420, 59
115, 231
273, 254
478, 474
204, 126
461, 306
272, 124
27, 315
132, 355
315, 32
308, 170
260, 487
139, 226
280, 433
409, 489
492, 374
254, 397
125, 390
400, 132
250, 180
323, 459
418, 268
235, 0
403, 478
467, 481
264, 52
164, 87
374, 460
406, 42
417, 70
385, 147
147, 84
331, 284
232, 454
269, 33
218, 105
164, 296
206, 93
316, 19
301, 170
281, 40
211, 452
403, 28
79, 158
48, 473
359, 294
15, 36
493, 212
129, 156
405, 387
381, 318
327, 418
440, 453
212, 487
31, 492
206, 355
462, 408
139, 378
91, 87
171, 310
13, 158
165, 280
91, 374
439, 167
159, 465
457, 51
149, 37
257, 394
384, 414
153, 59
371, 245
380, 78
421, 419
94, 140
38, 108
422, 305
317, 16
394, 213
26, 247
481, 189
185, 21
194, 118
120, 13
454, 84
329, 399
366, 32
216, 101
58, 485
231, 236
372, 172
171, 148
136, 92
130, 258
350, 423
94, 336
225, 361
263, 39
152, 230
212, 468
161, 278
496, 349
440, 158
259, 435
20, 82
141, 169
184, 491
393, 345
355, 55
12, 335
192, 261
308, 258
49, 29
213, 77
388, 171
172, 346
362, 259
64, 259
215, 282
456, 90
97, 152
390, 76
441, 189
230, 99
436, 215
454, 362
466, 203
453, 164
143, 413
484, 60
457, 254
137, 9
358, 82
60, 2
154, 153
136, 367
399, 92
81, 367
297, 130
125, 279
270, 32
239, 264
345, 0
359, 86
129, 306
70, 414
300, 160
182, 155
302, 224
151, 192
74, 313
379, 386
65, 32
191, 289
66, 76
234, 472
389, 486
151, 32
79, 454
127, 253
209, 56
295, 168
179, 156
153, 167
306, 48
87, 19
34, 235
306, 182
119, 453
353, 257
166, 91
106, 413
368, 462
411, 274
99, 5
417, 383
304, 54
450, 305
45, 402
207, 229
494, 444
452, 99
484, 294
391, 232
499, 276
445, 265
409, 77
230, 14
43, 96
451, 458
340, 452
163, 122
324, 55
278, 179
349, 280
393, 455
56, 149
186, 300
112, 247
323, 172
472, 437
291, 459
38, 420
82, 43
35, 181
3, 186
99, 105
113, 204
42, 81
337, 160
334, 356
118, 32
83, 113
390, 159
29, 481
101, 268
323, 107
282, 370
19, 21
65, 413
423, 227
403, 154
213, 320
270, 372
361, 126
396, 258
192, 92
105, 367
103, 392
10, 470
488, 181
139, 146
189, 183
484, 239
448, 300
201, 271
305, 311
166, 494
28, 474
446, 339
35, 96
118, 290
92, 458
451, 356
304, 480
163, 333
436, 113
219, 92
391, 168
204, 31
176, 421
65, 358
340, 42
314, 251
203, 445
448, 44
216, 409
416, 366
366, 117
295, 58
255, 387
35, 422
14, 204
437, 160
392, 143
123, 130
250, 459
203, 170
395, 206
142, 433
298, 158
30, 426
312, 289
49, 476
173, 452
158, 124
214, 178
64, 354
354, 398
182, 469
274, 463
499, 493
418, 409
254, 171
360, 168
260, 146
20, 484
349, 136
453, 123
69, 247
450, 494
109, 339
342, 253
43, 365
382, 470
118, 71
464, 399
206, 156
357, 404
441, 399
160, 216
478, 78
398, 437
181, 93
248, 243
141, 381
36, 364
334, 166
215, 186
186, 188
455, 379
412, 77
16, 170
161, 407
266, 234
404, 109
84, 170
338, 210
355, 167
121, 179
359, 497
132, 155
115, 294
257, 491
441, 197
27, 38
432, 313
176, 292
238, 132
342, 378
196, 386
122, 476
154, 1
213, 400
227, 418
490, 354
152, 97
20, 464
9, 54
248, 431
216, 190
119, 37
402, 182
39, 311
242, 268
63, 449
210, 275
112, 160
114, 366
465, 166
161, 216
242, 71
140, 367
301, 60
450, 92
357, 483
471, 277
318, 363
310, 165
218, 394
487, 112
175, 201
134, 231
407, 58
112, 218
419, 266
293, 241
298, 417
478, 157
488, 487
31, 313
321, 105
204, 342
170, 475
185, 315
159, 292
471, 353
368, 199
491, 65
425, 478
223, 307
205, 257
135, 333
93, 137
327, 9
392, 53
296, 6
477, 328
115, 376
99, 406
247, 492
126, 67
151, 150
176, 201
334, 341
489, 110
293, 244
390, 495
84, 167
331, 379
123, 114
105, 24
87, 186
85, 228
330, 213
300, 73
146, 28
39, 275
87, 430
406, 232
162, 449
2, 385
161, 210
135, 197
69, 157
261, 37
89, 378
335, 193
28, 477
229, 47
269, 384
79, 5
74, 136
17, 89
491, 42
308, 395
229, 181
228, 221
334, 495
59, 290
419, 140
297, 175
452, 149
437, 90
287, 267
320, 495
452, 234
130, 406
339, 71
11, 467
423, 410
321, 58
427, 335
460, 293
95, 147
140, 353
389, 90
422, 236
93, 343
255, 222
255, 353
371, 152
29, 145
18, 112
300, 186
108, 273
484, 420
119, 481
424, 461
164, 482
49, 394
107, 488
361, 277
469, 42
270, 71
134, 416
489, 43
9, 21
243, 204
167, 363
375, 466
342, 212
354, 322
64, 129
373, 489
450, 478
382, 112
0, 113
161, 87
315, 121
472, 337
437, 341
283, 370
175, 482
489, 490
448, 122
136, 186
107, 434
282, 292
61, 40
101, 165
128, 48
225, 498
449, 287
250, 330
406, 293
5, 358
133, 352
341, 19
206, 169
440, 27
205, 62
298, 491
266, 215
83, 35
437, 49
231, 309
378, 217
325, 222
67, 21
401, 157
295, 305
435, 2
9, 448
92, 12
96, 188
102, 97
66, 350
266, 83
374, 110
456, 437
462, 208
222, 177
117, 397
395, 313
435, 202
94, 86
124, 142
77, 122
415, 361
132, 123
462, 201
256, 277
112, 440
210, 303
195, 270
102, 234
314, 404
322, 271
63, 416
84, 482
309, 157
195, 72
329, 133
248, 453
360, 483
283, 406
201, 164
226, 186
356, 341
13, 11
379, 88
12, 111
96, 261
121, 306
446, 285
343, 330
269, 370
79, 440
65, 401
420, 453
359, 477
33, 381
70, 429
495, 200
241, 378
494, 204
137, 160
285, 377
207, 90
246, 484
174, 325
297, 156
68, 201
348, 67
489, 184
146, 199
243, 461
198, 292
12, 239
265, 123
83, 92
23, 423
421, 105
251, 416
164, 196
412, 63
48, 170
279, 103
335, 394
236, 84
484, 358
138, 179
460, 120
294, 259
428, 442
439, 104
160, 194
248, 456
441, 221
239, 325
444, 220
55, 128
7, 474
40, 21
261, 254
27, 130
461, 341
444, 307
204, 80
171, 369
162, 95
151, 162
191, 57
251, 60
446, 492
275, 132
414, 274
354, 173
46, 144
187, 344
370, 48
333, 436
19, 287
352, 354
344, 465
268, 373
424, 77
247, 327
489, 40
148, 207
257, 489
454, 474
207, 451
98, 344
484, 470
432, 497
268, 22
251, 477
490, 301
231, 495
280, 161
148, 208
249, 425
90, 54
400, 411
22, 405
466, 154
400, 269
10, 82
22, 212
142, 405
156, 354
21, 148
365, 365
236, 34
202, 252
289, 217
284, 152
78, 233
86, 281
425, 406
116, 201
184, 36
9, 359
208, 367
46, 190
368, 450
420, 485
228, 167
321, 303
150, 157
152, 235
101, 267
170, 287
38, 349
304, 388
121, 15
260, 154
327, 456
350, 28
218, 303
136, 414
395, 3
433, 121
190, 196
147, 113
224, 296
320, 1
361, 141
322, 142
399, 173
338, 473
320, 239
158, 128
408, 39
193, 360
481, 456
219, 363
84, 380
103, 84
38, 329
35, 16
326, 259
318, 311
126, 166
473, 429
156, 224
110, 389
63, 443
165, 484
223, 232
303, 496
453, 2
159, 294
229, 229
73, 417
429, 84
414, 372
286, 288
359, 130
118, 455
221, 488
463, 138
48, 65
435, 38
276, 37
404, 28
3, 130
467, 212
474, 92
481, 109
24, 214
476, 385
2, 445
463, 38
359, 176
208, 268
263, 301
260, 176
471, 96
186, 401
417, 473
454, 397
398, 497
444, 257
196, 400
180, 468
293, 479
269, 484
23, 448
75, 325
361, 60
35, 150
63, 219
29, 57
189, 185
245, 186
278, 327
158, 151
197, 23
18, 355
15, 213
292, 179
117, 38
65, 332
427, 19
41, 81
358, 346
58, 381
120, 492
204, 38
80, 427
89, 394
152, 171
171, 235
261, 352
304, 442
78, 198
415, 469
400, 227
58, 305
15, 379
17, 231
203, 334
229, 409
490, 375
30, 379
484, 59
27, 102
438, 423
288, 366
73, 162
198, 211
35, 50
218, 321
96, 433
175, 143
478, 452
212, 351
483, 255
193, 368
297, 129
487, 216
326, 74
41, 64
444, 139
411, 468
4, 4
96, 1
170, 107
99, 92
486, 424
268, 175
448, 182
165, 112
214, 489
18, 2
440, 441
485, 203
440, 4
166, 16
374, 146
489, 144
222, 431
474, 129
31, 237
412, 130
406, 106
64, 113
9, 126
384, 269
221, 129
477, 348
134, 135
114, 470
272, 223
151, 343
354, 296
433, 368
407, 451
441, 177
285, 189
281, 319
369, 460
224, 113
285, 69
135, 251
241, 151
368, 479
346, 148
64, 200
491, 151
46, 35
246, 238
296, 417
208, 80
493, 104
237, 457
163, 473
390, 189
413, 46
131, 300
477, 10
473, 108
2, 407
20, 456
96, 349
487, 495
78, 149
383, 460
160, 315
142, 19
72, 92
62, 203
45, 226
277, 223
297, 205
328, 253
361, 40
161, 231
387, 365
21, 321
127, 48
292, 402
385, 36
9, 347
355, 30
155, 297
390, 184
255, 345
207, 469
91, 341
250, 410
298, 470
333, 11
213, 145
433, 492
447, 38
242, 402
381, 79
53, 44
145, 309
469, 60
349, 160
307, 273
231, 134
47, 115
131, 210
454, 184
331, 459
490, 137
43, 212
352, 398
284, 162
318, 336
108, 440
391, 464
471, 426
126, 386
259, 66
103, 101
261, 200
163, 113
393, 406
277, 203
48, 111
208, 77
76, 275
395, 323
120, 57
104, 401
30, 58
260, 231
115, 138
483, 406
199, 270
22, 95
210, 253
450, 83
35, 35
217, 178
57, 393
429, 472
103, 131
377, 377
179, 121
176, 75
368, 266
148, 463
88, 413
27, 246
448, 35
73, 360
44, 55
143, 286
161, 360
235, 41
85, 47
205, 145
449, 274
122, 166
207, 436
117, 444
142, 381
151, 197
28, 470
44, 134
260, 300
4, 148
268, 191
382, 82
334, 426
279, 157
224, 209
158, 249
484, 402
247, 96
478, 390
444, 40
266, 35
34, 480
304, 463
173, 318
134, 211
458, 292
332, 290
288, 217
74, 7
399, 339
239, 103
259, 151
277, 341
324, 416
222, 129
32, 75
211, 238
207, 182
86, 242
14, 75
365, 97
429, 490
293, 296
469, 384
445, 185
454, 235
37, 308
154, 212
226, 95
303, 178
298, 339
53, 40
184, 418
494, 129
141, 375
162, 214
123, 398
156, 44
96, 161
288, 414
160, 211
367, 289
138, 34
183, 347
423, 93
119, 385
90, 130
253, 449
469, 125
36, 95
492, 428
258, 248
419, 1
355, 307
416, 230
154, 166
162, 482
150, 467
497, 342
357, 177
267, 168
123, 380
73, 302
477, 479
492, 82
220, 318
105, 497
297, 57
254, 47
193, 313
57, 327
265, 403
398, 267
256, 173
46, 416
441, 406
442, 462
428, 283
160, 388
179, 351
220, 209
70, 3
430, 436
154, 442
6, 320
170, 384
32, 97
77, 392
97, 199
488, 379
407, 427
268, 472
216, 72
356, 174
258, 63
354, 237
64, 6
245, 101
199, 93
202, 99
401, 28
386, 445
231, 476
348, 258
327, 293
177, 23
336, 403
449, 346
424, 195
219, 454
247, 379
226, 81
11, 307
404, 400
224, 103
414, 235
441, 469
341, 486
428, 282
452, 18
232, 497
168, 376
106, 322
131, 195
274, 252
359, 412
266, 421
65, 392
432, 364
293, 435
117, 96
332, 217
386, 381
229, 274
487, 393
59, 346
454, 231
373, 219
496, 5
448, 57
491, 205
373, 321
496, 449
6, 355
48, 123
106, 120
55, 466
252, 161
196, 300
314, 354
281, 338
345, 239
99, 498
164, 490
6, 440
465, 144
47, 19
151, 435
443, 128
306, 222
376, 102
264, 318
199, 469
193, 178
200, 59
38, 210
203, 396
492, 154
388, 198
307, 231
74, 121
241, 302
414, 379
420, 3
51, 288
147, 255
100, 449
289, 68
237, 497
67, 217
338, 288
325, 82
284, 177
217, 305
187, 494
350, 239
167, 11
170, 245
135, 386
323, 136
373, 379
229, 316
164, 218
31, 234
447, 40
332, 103
53, 267
426, 195
482, 171
296, 274
43, 150
144, 351
27, 441
327, 428
492, 188
172, 195
224, 379
337, 204
496, 404
365, 472
496, 202
228, 441
20, 425
20, 64
346, 337
481, 414
47, 180
102, 426
50, 348
104, 64
383, 78
127, 172
333, 113
211, 231
254, 255
108, 119
112, 199
433, 489
227, 212
48, 54
264, 310
16, 162
456, 225
436, 97
482, 114
85, 395
373, 351
421, 14
383, 161
146, 348
376, 331
407, 185
98, 90
44, 252
108, 489
212, 473
114, 219
341, 370
50, 109
156, 314
176, 14
33, 330
107, 424
443, 250
26, 254
266, 307
480, 268
127, 58
396, 293
6, 328
331, 60
476, 349
209, 398
170, 307
441, 374
398, 256
153, 419
284, 28
141, 148
281, 178
75, 256
247, 12
346, 54
366, 330
200, 249
337, 448
57, 96
380, 122
126, 307
148, 325
75, 332
496, 95
462, 386
385, 377
168, 184
302, 9
167, 364
111, 93
37, 391
388, 297
165, 321
416, 26
336, 79
63, 20
153, 113
17, 326
308, 55
125, 423
443, 287
391, 131
164, 414
121, 254
413, 384
207, 15
165, 477
108, 32
28, 109
370, 379
371, 234
145, 328
480, 299
326, 222
214, 400
324, 362
335, 120
380, 191
194, 129
302, 173
436, 108
153, 115
169, 265
231, 417
243, 287
68, 226
142, 449
261, 125
8, 359
16, 144
481, 403
451, 416
121, 16
56, 331
381, 84
104, 292
318, 64
263, 175
172, 200
45, 269
248, 293
342, 371
274, 193
214, 305
217, 369
417, 104
493, 152
301, 365
363, 3
348, 217
133, 428
320, 339
353, 446
476, 87
461, 285
221, 450
153, 252
9, 139
356, 73
261, 449
78, 212
475, 152
149, 494
342, 80
64, 105
245, 230
83, 73
180, 146
193, 479
136, 64
96, 142
249, 279
155, 103
409, 73
6, 408
462, 234
364, 190
351, 164
77, 479
340, 200
233, 406
134, 185
453, 335
69, 313
7, 71
128, 443
171, 82
279, 428
348, 205
292, 10
236, 118
362, 14
334, 260
4, 397
335, 338
127, 26
320, 279
378, 34
411, 122
126, 199
104, 216
34, 241
44, 377
360, 74
389, 116
157, 327
491, 279
490, 470
414, 79
332, 460
162, 280
20, 455
476, 412
306, 32
439, 448
5, 234
254, 4
450, 4
329, 418
298, 361
54, 370
33, 453
389, 141
89, 118
371, 313
178, 374
473, 218
287, 109
282, 393
482, 70
162, 84
461, 59
421, 79
356, 386
476, 190
188, 1
380, 217
180, 84
412, 230
410, 86
390, 27
355, 44
469, 36
69, 295
234, 16
195, 142
303, 94
98, 281
19, 494
381, 11
439, 438
103, 364
6, 382
166, 465
233, 282
114, 10
177, 415
474, 283
5, 19
162, 283
479, 389
334, 351
164, 399
492, 291
476, 333
261, 71
320, 261
429, 69
153, 374
444, 399
427, 29
58, 496
85, 35
20, 172
160, 279
132, 160
440, 242
4, 314
157, 357
58, 140
184, 0
89, 107
421, 406
82, 71
16, 385
488, 198
367, 328
222, 315
458, 14
442, 436
250, 265
458, 459
312, 288
433, 262
33, 146
307, 0
68, 356
347, 13
107, 470
315, 30
124, 365
309, 280
473, 456
23, 374
415, 289
497, 175
463, 309
252, 41
232, 83
38, 20
159, 17
363, 333
93, 397
146, 354
148, 211
347, 160
54, 53
211, 243
459, 290
105, 32
306, 169
19, 86
362, 369
478, 118
485, 499
104, 275
209, 351
388, 498
183, 145
11, 20
138, 30
173, 485
140, 22
247, 125
131, 435
114, 382
23, 349
296, 147
156, 75
422, 119
425, 71
237, 400
233, 474
426, 326
56, 363
347, 63
343, 426
333, 383
99, 75
458, 221
193, 327
468, 153
322, 262
304, 394
483, 445
104, 373
30, 0
414, 199
363, 122
259, 77
347, 473
447, 188
438, 317
46, 61
104, 219
418, 266
87, 465
184, 230
222, 231
210, 303
335, 330
144, 232
71, 267
438, 312
438, 480
107, 408
210, 171
64, 441
244, 267
305, 81
472, 227
293, 284
93, 276
443, 304
243, 115
78, 461
401, 102
457, 476
178, 315
467, 349
305, 130
407, 413
180, 286
465, 480
420, 186
83, 205
44, 100
29, 78
422, 92
463, 4
6, 382
53, 16
89, 57
76, 375
68, 152
363, 322
434, 247
320, 203
246, 400
78, 196
203, 170
34, 336
77, 38
135, 221
437, 370
94, 204
323, 279
127, 178
475, 344
241, 409
229, 394
405, 227
126, 446
0, 207
85, 108
296, 40
41, 311
154, 478
25, 312
258, 287
414, 174
184, 280
378, 280
470, 179
104, 405
11, 125
427, 495
143, 351
398, 179
56, 430
33, 207
437, 89
79, 377
103, 218
150, 478
249, 239
272, 412
496, 265
435, 49
313, 302
186, 37
323, 132
173, 215
262, 202
339, 491
432, 128
418, 477
112, 202
407, 80
190, 397
121, 305
224, 193
267, 16
24, 52
316, 486
493, 132
245, 53
386, 122
489, 60
453, 353
451, 268
329, 200
402, 376
241, 425
85, 430
306, 7
398, 140
163, 90
269, 442
91, 327
297, 251
343, 254
234, 191
464, 271
53, 376
110, 125
166, 206
307, 389
333, 252
197, 252
60, 216
437, 490
92, 367
122, 123
234, 200
300, 326
62, 498
402, 408
98, 77
336, 256
33, 408
386, 79
423, 29
54, 161
205, 451
103, 117
49, 185
221, 310
78, 131
350, 237
51, 456
472, 246
481, 339
44, 232
235, 332
211, 318
1, 368
400, 365
139, 394
437, 120
180, 486
427, 418
253, 184
104, 80
42, 288
298, 244
78, 239
216, 167
283, 277
324, 220
215, 26
467, 23
466, 56
54, 337
190, 113
405, 125
126, 138
368, 248
58, 395
162, 478
133, 386
403, 441
105, 188
18, 180
265, 81
155, 487
203, 115
265, 399
335, 475
344, 385
308, 254
289, 314
17, 248
483, 401
384, 246
219, 28
303, 398
173, 82
482, 368
237, 253
125, 262
423, 241
79, 131
177, 91
201, 351
334, 33
234, 318
485, 497
371, 21
104, 94
200, 413
132, 391
148, 493
230, 237
276, 390
155, 74
455, 383
489, 418
311, 461
352, 361
331, 489
162, 486
151, 36
315, 263
100, 173
466, 123
47, 148
428, 359
31, 321
412, 51
390, 311
66, 278
147, 486
176, 293
456, 289
388, 253
145, 230
403, 90
58, 206
240, 383
383, 248
222, 173
44, 43
21, 145
433, 127
334, 181
486, 15
274, 234
468, 37
131, 122
16, 272
248, 118
59, 90
82, 147
147, 448
84, 440
485, 114
290, 423
33, 425
453, 126
338, 182
372, 361
165, 140
420, 47
218, 49
283, 88
36, 96
224, 78
161, 281
111, 124
8, 129
193, 19
299, 485
312, 313
127, 270
7, 14
168, 49
17, 464
22, 250
10, 489
89, 497
14, 56
405, 267
315, 454
411, 63
259, 406
265, 292
403, 264
347, 107
229, 251
220, 202
103, 357
356, 332
411, 425
362, 107
223, 321
183, 172
272, 200
331, 199
57, 356
45, 45
310, 204
352, 50
280, 209
205, 199
462, 265
81, 181
290, 330
174, 254
497, 297
282, 380
409, 363
346, 226
383, 449
225, 189
428, 340
432, 442
430, 33
156, 98
45, 70
427, 162
245, 27
134, 288
33, 198
106, 157
427, 70
279, 110
102, 461
224, 353
376, 73
214, 213
240, 182
451, 188
234, 88
18, 483
422, 3
472, 302
417, 180
153, 360
489, 318
122, 495
131, 81
18, 457
366, 340
419, 212
137, 16
305, 405
199, 103
454, 318
168, 467
156, 298
300, 282
452, 77
291, 208
486, 353
223, 32
159, 353
93, 107
216, 33
217, 56
301, 398
147, 438
144, 323
307, 431
404, 408
466, 234
146, 27
169, 9
403, 429
453, 404
151, 101
274, 41
4, 30
169, 370
475, 481
112, 134
179, 38
440, 408
10, 261
72, 436
177, 93
118, 472
96, 249
452, 122
98, 303
85, 226
426, 399
100, 65
398, 246
238, 332
330, 404
186, 129
333, 197
87, 234
482, 396
147, 374
201, 312
150, 348
89, 8
134, 200
5, 272
23, 255
481, 133
383, 226
407, 449
69, 349
75, 281
254, 100
378, 29
497, 171
284, 74
449, 182
4, 241
425, 108
209, 447
416, 453
323, 125
57, 56
162, 278
252, 425
27, 177
301, 293
333, 344
135, 436
52, 208
316, 390
308, 149
124, 194
353, 423
70, 429
144, 340
407, 224
254, 304
161, 200
446, 53
320, 47
253, 290
212, 333
17, 23
284, 146
470, 6
222, 478
72, 434
119, 126
290, 448
469, 389
14, 427
130, 401
309, 487
171, 432
21, 206
358, 465
226, 447
444, 56
94, 230
431, 65
299, 194
29, 65
32, 466
306, 226
53, 157
313, 162
428, 292
223, 331
463, 238
190, 205
235, 247
107, 485
243, 231
149, 16
201, 248
255, 274
61, 88
246, 435
459, 50
463, 231
121, 268
386, 336
208, 96
288, 30
189, 102
73, 87
355, 250
302, 66
493, 336
478, 5
329, 291
139, 142
142, 474
106, 376
328, 495
355, 140
58, 292
385, 367
247, 179
340, 300
438, 272
39, 151
356, 224
470, 410
76, 384
219, 344
71, 158
472, 262
203, 6
229, 212
421, 259
173, 438
71, 88
233, 176
181, 384
469, 87
261, 439
48, 75
497, 158
469, 137
417, 375
246, 127
105, 271
0, 256
165, 400
483, 257
65, 176
354, 79
27, 318
397, 368
380, 54
80, 449
251, 290
326, 31
444, 182
216, 431
23, 52
472, 358
415, 279
465, 359
1, 418
479, 348
494, 449
436, 439
198, 83
368, 151
261, 263
398, 107
63, 63
102, 476
378, 7
50, 392
44, 77
36, 327
488, 433
236, 83
247, 56
409, 163
178, 246
193, 129
277, 22
83, 296
72, 328
250, 212
17, 112
32, 345
337, 114
175, 422
323, 480
7, 419
369, 297
307, 206
404, 152
261, 496
98, 156
327, 450
312, 367
314, 462
441, 320
430, 474
341, 95
18, 489
84, 36
11, 68
253, 84
50, 141
444, 179
289, 72
372, 497
314, 13
6, 110
28, 178
363, 301
159, 219
159, 128
128, 326
278, 405
91, 35
426, 170
9, 215
332, 373
223, 493
417, 268
127, 206
454, 91
229, 133
417, 247
452, 426
489, 218
499, 224
124, 249
66, 141
69, 154
104, 335
92, 374
171, 243
450, 414
453, 146
333, 452
77, 93
196, 177
136, 458
133, 484
290, 434
383, 249
59, 234
260, 495
339, 108
103, 88
177, 133
179, 237
444, 496
58, 28
151, 332
43, 244
290, 491
248, 150
413, 2
238, 136
165, 188
335, 360
413, 166
8, 259
64, 243
368, 87
206, 312
326, 149
152, 442
221, 205
110, 129
329, 426
24, 284
225, 201
260, 374
163, 313
377, 447
210, 217
84, 295
268, 354
48, 3
26, 433
53, 237
51, 196
161, 84
342, 289
121, 147
417, 47
220, 399
210, 446
452, 476
227, 476
170, 492
23, 469
119, 360
245, 74
228, 452
366, 338
354, 352
367, 268
47, 112
422, 13
490, 388
223, 430
458, 429
409, 238
475, 449
161, 484
141, 88
59, 323
178, 77
309, 293
11, 248
275, 408
224, 484
456, 112
308, 256
78, 203
198, 60
384, 388
479, 411
83, 284
292, 307
332, 411
259, 183
410, 454
17, 372
252, 401
25, 93
339, 382
37, 143
400, 30
275, 488
74, 211
273, 433
180, 365
257, 434
274, 64
403, 93
311, 447
9, 244
496, 419
214, 263
187, 326
432, 166
231, 397
227, 364
3, 35
110, 56
221, 455
151, 320
69, 411
319, 459
98, 369
436, 419
271, 432
270, 348
217, 437
483, 245
219, 318
486, 263
282, 18
138, 301
199, 279
176, 435
291, 85
351, 363
49, 170
449, 7
450, 22
35, 429
108, 385
415, 242
140, 246
141, 196
60, 105
346, 383
168, 256
19, 69
490, 417
59, 366
63, 459
231, 111
330, 195
331, 349
170, 351
156, 48
303, 446
213, 316
372, 104
174, 407
266, 304
429, 117
33, 494
263, 74
9, 425
363, 438
152, 28
2, 75
315, 58
70, 410
360, 473
231, 268
321, 302
331, 132
200, 420
124, 33
288, 72
147, 201
133, 414
51, 68
215, 366
58, 474
73, 254
410, 23
37, 168
213, 461
475, 119
165, 483
403, 407
293, 259
198, 461
170, 103
260, 213
196, 68
160, 367
33, 329
482, 61
157, 203
441, 274
117, 154
379, 86
335, 110
143, 352
307, 112
24, 295
286, 274
271, 283
307, 263
337, 247
171, 483
272, 64
343, 67
286, 349
19, 457
460, 285
211, 292
86, 338
430, 416
312, 110
138, 463
70, 349
5, 198
3, 270
278, 221
91, 435
28, 81
154, 307
365, 429
144, 354
417, 28
343, 229
170, 336
287, 283
381, 265
166, 242
333, 433
459, 51
313, 50
365, 131
320, 173
77, 13
225, 106
303, 196
151, 303
148, 55
269, 133
466, 5
249, 400
421, 203
